법정코드,시,구,동
4887031029,경상남도,함양군,마천면
4887032000,경상남도,함양군,휴천면
4887032021,경상남도,함양군,휴천면
4887032022,경상남도,함양군,휴천면
4887032023,경상남도,함양군,휴천면
4887032024,경상남도,함양군,휴천면
4887032025,경상남도,함양군,휴천면
4887032026,경상남도,함양군,휴천면
4887032027,경상남도,함양군,휴천면
4887032028,경상남도,함양군,휴천면
4887032029,경상남도,함양군,휴천면
4887032030,경상남도,함양군,휴천면
4887032031,경상남도,함양군,휴천면
4887033000,경상남도,함양군,유림면
4887033021,경상남도,함양군,유림면
4887033022,경상남도,함양군,유림면
4887033023,경상남도,함양군,유림면
4887033024,경상남도,함양군,유림면
4887033025,경상남도,함양군,유림면
4887033026,경상남도,함양군,유림면
4887033027,경상남도,함양군,유림면
4887033028,경상남도,함양군,유림면
4887033029,경상남도,함양군,유림면
4887034000,경상남도,함양군,수동면
4887034021,경상남도,함양군,수동면
4887034022,경상남도,함양군,수동면
4887034023,경상남도,함양군,수동면
4887034024,경상남도,함양군,수동면
4887034025,경상남도,함양군,수동면
4887034026,경상남도,함양군,수동면
4887034027,경상남도,함양군,수동면
4887034028,경상남도,함양군,수동면
4887035000,경상남도,함양군,지곡면
4887035021,경상남도,함양군,지곡면
4887035022,경상남도,함양군,지곡면
4887035023,경상남도,함양군,지곡면
4887035024,경상남도,함양군,지곡면
4887035025,경상남도,함양군,지곡면
4887035026,경상남도,함양군,지곡면
4887035027,경상남도,함양군,지곡면
4887035028,경상남도,함양군,지곡면
4887035029,경상남도,함양군,지곡면
4887035030,경상남도,함양군,지곡면
4887036000,경상남도,함양군,안의면
4887036021,경상남도,함양군,안의면
4887036022,경상남도,함양군,안의면
4887036023,경상남도,함양군,안의면
4887036024,경상남도,함양군,안의면
4887036025,경상남도,함양군,안의면
4887036026,경상남도,함양군,안의면
4887036027,경상남도,함양군,안의면
4887036028,경상남도,함양군,안의면
4887036029,경상남도,함양군,안의면
4887036030,경상남도,함양군,안의면
4887036031,경상남도,함양군,안의면
4887036032,경상남도,함양군,안의면
4887036033,경상남도,함양군,안의면
4887036034,경상남도,함양군,안의면
4887036035,경상남도,함양군,안의면
4887037000,경상남도,함양군,서하면
4887037021,경상남도,함양군,서하면
4887037022,경상남도,함양군,서하면
4887037023,경상남도,함양군,서하면
4887037024,경상남도,함양군,서하면
4887037025,경상남도,함양군,서하면
4887038000,경상남도,함양군,서상면
4887038021,경상남도,함양군,서상면
4887038022,경상남도,함양군,서상면
4887038023,경상남도,함양군,서상면
4887038024,경상남도,함양군,서상면
4887038025,경상남도,함양군,서상면
4887038026,경상남도,함양군,서상면
4887039000,경상남도,함양군,백전면
4887039021,경상남도,함양군,백전면
4887039022,경상남도,함양군,백전면
4887039023,경상남도,함양군,백전면
4887039024,경상남도,함양군,백전면
4887039025,경상남도,함양군,백전면
4887039026,경상남도,함양군,백전면
4887039027,경상남도,함양군,백전면
4887039028,경상남도,함양군,백전면
4887040000,경상남도,함양군,병곡면
4887040021,경상남도,함양군,병곡면
4887040022,경상남도,함양군,병곡면
4887040023,경상남도,함양군,병곡면
4887040024,경상남도,함양군,병곡면
4887040025,경상남도,함양군,병곡면
4887040026,경상남도,함양군,병곡면
4887040027,경상남도,함양군,병곡면
4888025000,경상남도,거창군,거창읍
4888025021,경상남도,거창군,거창읍
4888025022,경상남도,거창군,거창읍
4888025023,경상남도,거창군,거창읍
4888025024,경상남도,거창군,거창읍
4888025025,경상남도,거창군,거창읍
4888025026,경상남도,거창군,거창읍
4888025027,경상남도,거창군,거창읍
4888025028,경상남도,거창군,거창읍
4888025029,경상남도,거창군,거창읍
4888025030,경상남도,거창군,거창읍
4888025031,경상남도,거창군,거창읍
4888025032,경상남도,거창군,거창읍
4888025033,경상남도,거창군,거창읍
4888031000,경상남도,거창군,주상면
4888031021,경상남도,거창군,주상면
4888031022,경상남도,거창군,주상면
4888031023,경상남도,거창군,주상면
4888031024,경상남도,거창군,주상면
4888031025,경상남도,거창군,주상면
4888031026,경상남도,거창군,주상면
4888031027,경상남도,거창군,주상면
4888032000,경상남도,거창군,웅양면
4888032021,경상남도,거창군,웅양면
4888032022,경상남도,거창군,웅양면
4888032023,경상남도,거창군,웅양면
4888032024,경상남도,거창군,웅양면
4888032025,경상남도,거창군,웅양면
4888032026,경상남도,거창군,웅양면
4888032027,경상남도,거창군,웅양면
4888033000,경상남도,거창군,고제면
4888033021,경상남도,거창군,고제면
4888033022,경상남도,거창군,고제면
4888033023,경상남도,거창군,고제면
4888033024,경상남도,거창군,고제면
4888033025,경상남도,거창군,고제면
4888034000,경상남도,거창군,북상면
4888034021,경상남도,거창군,북상면
4888034022,경상남도,거창군,북상면
4888034023,경상남도,거창군,북상면
4888034024,경상남도,거창군,북상면
4888034025,경상남도,거창군,북상면
4888034026,경상남도,거창군,북상면
4888034027,경상남도,거창군,북상면
4888035000,경상남도,거창군,위천면
4888035021,경상남도,거창군,위천면
4888035022,경상남도,거창군,위천면
4888035023,경상남도,거창군,위천면
4888035024,경상남도,거창군,위천면
4888035025,경상남도,거창군,위천면
4888035026,경상남도,거창군,위천면
4888035028,경상남도,거창군,위천면
4888036000,경상남도,거창군,마리면
4888036021,경상남도,거창군,마리면
4888036022,경상남도,거창군,마리면
4888036023,경상남도,거창군,마리면
4888036024,경상남도,거창군,마리면
4888036025,경상남도,거창군,마리면
4888036026,경상남도,거창군,마리면
4888036027,경상남도,거창군,마리면
4888037000,경상남도,거창군,남상면
4888037021,경상남도,거창군,남상면
4888037022,경상남도,거창군,남상면
4888037023,경상남도,거창군,남상면
4888037024,경상남도,거창군,남상면
4888037025,경상남도,거창군,남상면
4888037026,경상남도,거창군,남상면
4888037027,경상남도,거창군,남상면
4888037028,경상남도,거창군,남상면
4888037029,경상남도,거창군,남상면
4888037030,경상남도,거창군,남상면
4888038000,경상남도,거창군,남하면
4888038021,경상남도,거창군,남하면
4888038022,경상남도,거창군,남하면
4888038023,경상남도,거창군,남하면
4888038024,경상남도,거창군,남하면
4888038025,경상남도,거창군,남하면
4888039000,경상남도,거창군,신원면
4888039021,경상남도,거창군,신원면
4888039022,경상남도,거창군,신원면
4888039023,경상남도,거창군,신원면
4888039024,경상남도,거창군,신원면
4888039025,경상남도,거창군,신원면
4888039026,경상남도,거창군,신원면
4888039027,경상남도,거창군,신원면
4888039028,경상남도,거창군,신원면
4888039029,경상남도,거창군,신원면
4888040000,경상남도,거창군,가조면
4888040021,경상남도,거창군,가조면
4888040022,경상남도,거창군,가조면
4888040023,경상남도,거창군,가조면
4888040024,경상남도,거창군,가조면
4888040025,경상남도,거창군,가조면
4888040026,경상남도,거창군,가조면
4888040027,경상남도,거창군,가조면
4888040028,경상남도,거창군,가조면
4888040029,경상남도,거창군,가조면
4888040030,경상남도,거창군,가조면
4888041000,경상남도,거창군,가북면
4888041021,경상남도,거창군,가북면
4888041022,경상남도,거창군,가북면
4888041023,경상남도,거창군,가북면
4888041024,경상남도,거창군,가북면
4888041025,경상남도,거창군,가북면
4888041026,경상남도,거창군,가북면
4888041027,경상남도,거창군,가북면
4889025000,경상남도,합천군,합천읍
4889025021,경상남도,합천군,합천읍
4889025022,경상남도,합천군,합천읍
4889025023,경상남도,합천군,합천읍
4889025024,경상남도,합천군,합천읍
4889025025,경상남도,합천군,합천읍
4889025026,경상남도,합천군,합천읍
4889025027,경상남도,합천군,합천읍
4889025028,경상남도,합천군,합천읍
4889025029,경상남도,합천군,합천읍
4889031000,경상남도,합천군,봉산면
4889031021,경상남도,합천군,봉산면
4889031022,경상남도,합천군,봉산면
4889031023,경상남도,합천군,봉산면
4889031025,경상남도,합천군,봉산면
4889031026,경상남도,합천군,봉산면
4889031027,경상남도,합천군,봉산면
4889031028,경상남도,합천군,봉산면
4889031029,경상남도,합천군,봉산면
4889031030,경상남도,합천군,봉산면
4889031031,경상남도,합천군,봉산면
4889031032,경상남도,합천군,봉산면
4889031033,경상남도,합천군,봉산면
4889032000,경상남도,합천군,묘산면
4889032021,경상남도,합천군,묘산면
4889032022,경상남도,합천군,묘산면
4889032023,경상남도,합천군,묘산면
4889032025,경상남도,합천군,묘산면
4889032026,경상남도,합천군,묘산면
4889032027,경상남도,합천군,묘산면
4889032028,경상남도,합천군,묘산면
4889032029,경상남도,합천군,묘산면
4889032030,경상남도,합천군,묘산면
4889032031,경상남도,합천군,묘산면
4889032032,경상남도,합천군,묘산면
4889033000,경상남도,합천군,가야면
4889033021,경상남도,합천군,가야면
4889033022,경상남도,합천군,가야면
4889033023,경상남도,합천군,가야면
4889033024,경상남도,합천군,가야면
4889033025,경상남도,합천군,가야면
4889033026,경상남도,합천군,가야면
4889033027,경상남도,합천군,가야면
4889033028,경상남도,합천군,가야면
4889033029,경상남도,합천군,가야면
4889033030,경상남도,합천군,가야면
4889033031,경상남도,합천군,가야면
4889033032,경상남도,합천군,가야면
4889033033,경상남도,합천군,가야면
4889033034,경상남도,합천군,가야면
